date,county,state,fips,cases,deaths
2021-07-09,Yuba,California,6115.0,6598,52.0
2021-07-10,Alameda,California,6001.0,92242,1267.0
2021-07-10,Alpine,California,6003.0,89,0.0
2021-07-10,Amador,California,6005.0,3807,47.0
2021-07-10,Butte,California,6007.0,14744,202.0
2021-07-10,Calaveras,California,6009.0,2230,58.0
2021-07-10,Colusa,California,6011.0,2303,18.0
2021-07-10,Contra Costa,California,6013.0,72801,821.0
2021-07-10,Del Norte,California,6015.0,1502,8.0
2021-07-10,El Dorado,California,6017.0,11328,117.0
2021-07-10,Fresno,California,6019.0,111942,1730.0
2021-07-10,Glenn,California,6021.0,3031,27.0
2021-07-10,Humboldt,California,6023.0,4711,51.0
2021-07-10,Imperial,California,6025.0,31676,740.0
2021-07-10,Inyo,California,6027.0,1441,38.0
2021-07-10,Kern,California,6029.0,111341,1409.0
2021-07-10,Kings,California,6031.0,24312,248.0
2021-07-10,Lake,California,6033.0,3681,63.0
2021-07-10,Lassen,California,6035.0,5843,26.0
2021-07-10,Los Angeles,California,6037.0,1257185,24542.0
2021-07-10,Madera,California,6039.0,17723,246.0
2021-07-10,Marin,California,6041.0,14464,233.0
2021-07-10,Mariposa,California,6043.0,468,7.0
2021-07-10,Mendocino,California,6045.0,4429,50.0
2021-07-10,Merced,California,6047.0,32479,483.0
2021-07-10,Modoc,California,6049.0,571,6.0
2021-07-10,Mono,California,6051.0,1299,4.0
2021-07-10,Monterey,California,6053.0,45208,507.0
2021-07-10,Napa,California,6055.0,10106,81.0
2021-07-10,Nevada,California,6057.0,5203,75.0
2021-07-10,Orange,California,6059.0,274132,5135.0
2021-07-10,Placer,California,6061.0,25574,303.0
2021-07-10,Plumas,California,6063.0,742,6.0
2021-07-10,Riverside,California,6065.0,308546,4648.0
2021-07-10,Sacramento,California,6067.0,111080,1752.0
2021-07-10,San Benito,California,6069.0,6261,63.0
2021-07-10,San Bernardino,California,6071.0,304235,5117.0
2021-07-10,San Diego,California,6073.0,299143,3783.0
2021-07-10,San Francisco,California,6075.0,38771,559.0
2021-07-10,San Joaquin,California,6077.0,78019,1442.0
2021-07-10,San Luis Obispo,California,6079.0,22175,261.0
2021-07-10,San Mateo,California,6081.0,43443,583.0
2021-07-10,Santa Barbara,California,6083.0,35967,460.0
2021-07-10,Santa Clara,California,6085.0,120167,2095.0
2021-07-10,Santa Cruz,California,6087.0,17166,207.0
2021-07-10,Shasta,California,6089.0,14473,238.0
2021-07-10,Sierra,California,6091.0,75,0.0
2021-07-10,Siskiyou,California,6093.0,2442,40.0
2021-07-10,Solano,California,6095.0,34274,268.0
2021-07-10,Sonoma,California,6097.0,31612,323.0
2021-07-10,Stanislaus,California,6099.0,63973,1078.0
2021-07-10,Sutter,California,6101.0,9781,114.0
2021-07-10,Tehama,California,6103.0,5776,63.0
2021-07-10,Trinity,California,6105.0,400,3.0
2021-07-10,Tulare,California,6107.0,59396,853.0
2021-07-10,Tuolumne,California,6109.0,4305,72.0
2021-07-10,Ventura,California,6111.0,85002,1039.0
2021-07-10,Yolo,California,6113.0,14628,213.0
2021-07-10,Yuba,California,6115.0,6598,52.0
2021-07-11,Alameda,California,6001.0,92242,1270.0
2021-07-11,Alpine,California,6003.0,89,0.0
2021-07-11,Amador,California,6005.0,3807,47.0
2021-07-11,Butte,California,6007.0,14744,202.0
2021-07-11,Calaveras,California,6009.0,2230,58.0
2021-07-11,Colusa,California,6011.0,2303,18.0
2021-07-11,Contra Costa,California,6013.0,72801,821.0
2021-07-11,Del Norte,California,6015.0,1502,8.0
2021-07-11,El Dorado,California,6017.0,11328,117.0
2021-07-11,Fresno,California,6019.0,111942,1730.0
2021-07-11,Glenn,California,6021.0,3031,27.0
2021-07-11,Humboldt,California,6023.0,4711,51.0
2021-07-11,Imperial,California,6025.0,31676,740.0
2021-07-11,Inyo,California,6027.0,1441,38.0
2021-07-11,Kern,California,6029.0,111341,1409.0
2021-07-11,Kings,California,6031.0,24312,248.0
2021-07-11,Lake,California,6033.0,3681,63.0
2021-07-11,Lassen,California,6035.0,5843,26.0
2021-07-11,Los Angeles,California,6037.0,1258298,24542.0
2021-07-11,Madera,California,6039.0,17723,246.0
2021-07-11,Marin,California,6041.0,14464,233.0
2021-07-11,Mariposa,California,6043.0,468,7.0
2021-07-11,Mendocino,California,6045.0,4429,50.0
2021-07-11,Merced,California,6047.0,32479,483.0
2021-07-11,Modoc,California,6049.0,571,6.0
2021-07-11,Mono,California,6051.0,1299,4.0
2021-07-11,Monterey,California,6053.0,45208,507.0
2021-07-11,Napa,California,6055.0,10106,81.0
2021-07-11,Nevada,California,6057.0,5203,75.0
2021-07-11,Orange,California,6059.0,274132,5135.0
2021-07-11,Placer,California,6061.0,25574,303.0
2021-07-11,Plumas,California,6063.0,742,6.0
2021-07-11,Riverside,California,6065.0,308546,4648.0
2021-07-11,Sacramento,California,6067.0,111080,1752.0
2021-07-11,San Benito,California,6069.0,6261,63.0
2021-07-11,San Bernardino,California,6071.0,304235,5117.0
2021-07-11,San Diego,California,6073.0,299143,3783.0
2021-07-11,San Francisco,California,6075.0,38771,559.0
2021-07-11,San Joaquin,California,6077.0,78019,1442.0
2021-07-11,San Luis Obispo,California,6079.0,22175,261.0
2021-07-11,San Mateo,California,6081.0,43443,583.0
2021-07-11,Santa Barbara,California,6083.0,35967,460.0
2021-07-11,Santa Clara,California,6085.0,120167,2095.0
2021-07-11,Santa Cruz,California,6087.0,17166,207.0
2021-07-11,Shasta,California,6089.0,14473,238.0
2021-07-11,Sierra,California,6091.0,75,0.0
2021-07-11,Siskiyou,California,6093.0,2442,40.0
2021-07-11,Solano,California,6095.0,34274,268.0
2021-07-11,Sonoma,California,6097.0,31612,323.0
2021-07-11,Stanislaus,California,6099.0,63973,1078.0
2021-07-11,Sutter,California,6101.0,9781,114.0
2021-07-11,Tehama,California,6103.0,5776,63.0
2021-07-11,Trinity,California,6105.0,400,3.0
2021-07-11,Tulare,California,6107.0,59396,853.0
2021-07-11,Tuolumne,California,6109.0,4305,72.0
2021-07-11,Ventura,California,6111.0,85002,1039.0
2021-07-11,Yolo,California,6113.0,14628,213.0
2021-07-11,Yuba,California,6115.0,6598,52.0
2021-07-12,Alameda,California,6001.0,92749,1270.0
2021-07-12,Alpine,California,6003.0,89,0.0
2021-07-12,Amador,California,6005.0,3813,47.0
2021-07-12,Butte,California,6007.0,14774,202.0
2021-07-12,Calaveras,California,6009.0,2242,58.0
2021-07-12,Colusa,California,6011.0,2305,18.0
2021-07-12,Contra Costa,California,6013.0,73169,823.0
2021-07-12,Del Norte,California,6015.0,1514,8.0
2021-07-12,El Dorado,California,6017.0,11374,117.0
2021-07-12,Fresno,California,6019.0,112080,1728.0
2021-07-12,Glenn,California,6021.0,3037,27.0
2021-07-12,Humboldt,California,6023.0,4748,51.0
2021-07-12,Imperial,California,6025.0,31734,740.0
2021-07-12,Inyo,California,6027.0,1441,38.0
2021-07-12,Kern,California,6029.0,111437,1412.0
2021-07-12,Kings,California,6031.0,24338,248.0
2021-07-12,Lake,California,6033.0,3713,63.0
2021-07-12,Lassen,California,6035.0,5843,26.0
2021-07-12,Los Angeles,California,6037.0,1259900,24558.0
2021-07-12,Madera,California,6039.0,17745,246.0
2021-07-12,Marin,California,6041.0,14501,233.0
2021-07-12,Mariposa,California,6043.0,468,7.0
2021-07-12,Mendocino,California,6045.0,4429,50.0
2021-07-12,Merced,California,6047.0,32513,483.0
2021-07-12,Modoc,California,6049.0,571,6.0
2021-07-12,Mono,California,6051.0,1299,4.0
2021-07-12,Monterey,California,6053.0,45264,507.0
2021-07-12,Napa,California,6055.0,10129,81.0
2021-07-12,Nevada,California,6057.0,5238,75.0
2021-07-12,Orange,California,6059.0,274132,5136.0
2021-07-12,Placer,California,6061.0,25675,303.0
2021-07-12,Plumas,California,6063.0,742,6.0
2021-07-12,Riverside,California,6065.0,309041,4648.0
2021-07-12,Sacramento,California,6067.0,111685,1752.0
2021-07-12,San Benito,California,6069.0,6283,63.0
2021-07-12,San Bernardino,California,6071.0,304645,5167.0
2021-07-12,San Diego,California,6073.0,299385,3784.0
2021-07-12,San Francisco,California,6075.0,39029,559.0
2021-07-12,San Joaquin,California,6077.0,78245,1442.0
2021-07-12,San Luis Obispo,California,6079.0,22203,261.0
2021-07-12,San Mateo,California,6081.0,43602,583.0
2021-07-12,Santa Barbara,California,6083.0,36018,461.0
2021-07-12,Santa Clara,California,6085.0,120386,2099.0
2021-07-12,Santa Cruz,California,6087.0,17183,207.0
2021-07-12,Shasta,California,6089.0,14497,238.0
2021-07-12,Sierra,California,6091.0,76,0.0
2021-07-12,Siskiyou,California,6093.0,2453,40.0
2021-07-12,Solano,California,6095.0,34433,268.0
2021-07-12,Sonoma,California,6097.0,31733,323.0
2021-07-12,Stanislaus,California,6099.0,64091,1078.0
2021-07-12,Sutter,California,6101.0,9817,114.0
2021-07-12,Tehama,California,6103.0,5783,63.0
2021-07-12,Trinity,California,6105.0,399,3.0
2021-07-12,Tulare,California,6107.0,59423,853.0
2021-07-12,Tuolumne,California,6109.0,4307,72.0
2021-07-12,Ventura,California,6111.0,85164,1040.0
2021-07-12,Yolo,California,6113.0,14663,213.0
2021-07-12,Yuba,California,6115.0,6598,52.0
2021-07-13,Alameda,California,6001.0,92872,1271.0
2021-07-13,Alpine,California,6003.0,89,0.0
2021-07-13,Amador,California,6005.0,3815,48.0
2021-07-13,Butte,California,6007.0,14776,202.0
2021-07-13,Calaveras,California,6009.0,2244,58.0
2021-07-13,Colusa,California,6011.0,2308,18.0
2021-07-13,Contra Costa,California,6013.0,73258,823.0
2021-07-13,Del Norte,California,6015.0,1516,8.0
2021-07-13,El Dorado,California,6017.0,11389,118.0
2021-07-13,Fresno,California,6019.0,112120,1728.0
2021-07-13,Glenn,California,6021.0,3037,27.0
2021-07-13,Humboldt,California,6023.0,4758,52.0
2021-07-13,Imperial,California,6025.0,31736,740.0
2021-07-13,Inyo,California,6027.0,1444,38.0
2021-07-13,Kern,California,6029.0,111437,1412.0
2021-07-13,Kings,California,6031.0,24346,248.0
2021-07-13,Lake,California,6033.0,3720,63.0
2021-07-13,Lassen,California,6035.0,5845,26.0
2021-07-13,Los Angeles,California,6037.0,1260948,24559.0
2021-07-13,Madera,California,6039.0,17751,246.0
2021-07-13,Marin,California,6041.0,14508,233.0
2021-07-13,Mariposa,California,6043.0,469,7.0
2021-07-13,Mendocino,California,6045.0,4448,50.0
2021-07-13,Merced,California,6047.0,32526,483.0
2021-07-13,Modoc,California,6049.0,571,6.0
2021-07-13,Mono,California,6051.0,1304,5.0
2021-07-13,Monterey,California,6053.0,45272,507.0
2021-07-13,Napa,California,6055.0,10133,81.0
2021-07-13,Nevada,California,6057.0,5249,75.0
2021-07-13,Orange,California,6059.0,275358,5136.0
2021-07-13,Placer,California,6061.0,25710,303.0
2021-07-13,Plumas,California,6063.0,742,6.0
2021-07-13,Riverside,California,6065.0,309180,4648.0
2021-07-13,Sacramento,California,6067.0,111838,1754.0
2021-07-13,San Benito,California,6069.0,6286,63.0
2021-07-13,San Bernardino,California,6071.0,304750,5171.0
2021-07-13,San Diego,California,6073.0,300467,3785.0
2021-07-13,San Francisco,California,6075.0,39089,559.0
2021-07-13,San Joaquin,California,6077.0,78293,1442.0
2021-07-13,San Luis Obispo,California,6079.0,22208,264.0
2021-07-13,San Mateo,California,6081.0,43633,583.0
2021-07-13,Santa Barbara,California,6083.0,36036,461.0
2021-07-13,Santa Clara,California,6085.0,120471,2099.0
2021-07-13,Santa Cruz,California,6087.0,17190,207.0
2021-07-13,Shasta,California,6089.0,14498,239.0
2021-07-13,Sierra,California,6091.0,76,0.0
2021-07-13,Siskiyou,California,6093.0,2464,40.0
2021-07-13,Solano,California,6095.0,34455,268.0
2021-07-13,Sonoma,California,6097.0,31758,323.0
2021-07-13,Stanislaus,California,6099.0,64139,1079.0
2021-07-13,Sutter,California,6101.0,9825,114.0
2021-07-13,Tehama,California,6103.0,5783,63.0
2021-07-13,Trinity,California,6105.0,399,3.0
2021-07-13,Tulare,California,6107.0,59428,853.0
2021-07-13,Tuolumne,California,6109.0,4307,72.0
2021-07-13,Ventura,California,6111.0,85208,1040.0
2021-07-13,Yolo,California,6113.0,14681,213.0
2021-07-13,Yuba,California,6115.0,6636,52.0
2021-07-14,Alameda,California,6001.0,93026,1271.0
2021-07-14,Alpine,California,6003.0,89,0.0
2021-07-14,Amador,California,6005.0,3817,48.0
2021-07-14,Butte,California,6007.0,14782,202.0
2021-07-14,Calaveras,California,6009.0,2246,58.0
2021-07-14,Colusa,California,6011.0,2308,18.0
2021-07-14,Contra Costa,California,6013.0,73388,823.0
2021-07-14,Del Norte,California,6015.0,1518,8.0
2021-07-14,El Dorado,California,6017.0,11401,118.0
2021-07-14,Fresno,California,6019.0,112176,1727.0
2021-07-14,Glenn,California,6021.0,3039,27.0
2021-07-14,Humboldt,California,6023.0,4771,53.0
2021-07-14,Imperial,California,6025.0,31739,740.0
2021-07-14,Inyo,California,6027.0,1444,38.0
2021-07-14,Kern,California,6029.0,111571,1413.0
2021-07-14,Kings,California,6031.0,24354,248.0
2021-07-14,Lake,California,6033.0,3733,63.0
2021-07-14,Lassen,California,6035.0,5851,26.0
2021-07-14,Los Angeles,California,6037.0,1261902,24569.0
2021-07-14,Madera,California,6039.0,17752,246.0
2021-07-14,Marin,California,6041.0,14524,233.0
2021-07-14,Mariposa,California,6043.0,469,7.0
2021-07-14,Mendocino,California,6045.0,4469,50.0
2021-07-14,Merced,California,6047.0,32541,483.0
2021-07-14,Modoc,California,6049.0,573,7.0
2021-07-14,Mono,California,6051.0,1304,5.0
2021-07-14,Monterey,California,6053.0,45290,507.0
2021-07-14,Napa,California,6055.0,10147,81.0
2021-07-14,Nevada,California,6057.0,5256,75.0
2021-07-14,Orange,California,6059.0,275358,5136.0
2021-07-14,Placer,California,6061.0,25749,303.0
2021-07-14,Plumas,California,6063.0,742,6.0
2021-07-14,Riverside,California,6065.0,309374,4647.0
2021-07-14,Sacramento,California,6067.0,111979,1754.0
2021-07-14,San Benito,California,6069.0,6293,63.0
2021-07-14,San Bernardino,California,6071.0,304899,5183.0
2021-07-14,San Diego,California,6073.0,300816,3785.0
2021-07-14,San Francisco,California,6075.0,39158,559.0
2021-07-14,San Joaquin,California,6077.0,78369,1446.0
2021-07-14,San Luis Obispo,California,6079.0,22223,264.0
2021-07-14,San Mateo,California,6081.0,43675,583.0
2021-07-14,Santa Barbara,California,6083.0,36051,461.0
2021-07-14,Santa Clara,California,6085.0,120564,2099.0
2021-07-14,Santa Cruz,California,6087.0,17195,207.0
2021-07-14,Shasta,California,6089.0,14509,240.0
2021-07-14,Sierra,California,6091.0,76,0.0
2021-07-14,Siskiyou,California,6093.0,2466,40.0
2021-07-14,Solano,California,6095.0,34514,268.0
2021-07-14,Sonoma,California,6097.0,31812,323.0
2021-07-14,Stanislaus,California,6099.0,64204,1080.0
2021-07-14,Sutter,California,6101.0,9841,114.0
2021-07-14,Tehama,California,6103.0,5789,64.0
2021-07-14,Trinity,California,6105.0,400,3.0
2021-07-14,Tulare,California,6107.0,59437,853.0
2021-07-14,Tuolumne,California,6109.0,4313,72.0
2021-07-14,Ventura,California,6111.0,85271,1040.0
2021-07-14,Yolo,California,6113.0,14698,213.0
2021-07-14,Yuba,California,6115.0,6651,52.0
2021-07-15,Alameda,California,6001.0,93244,1271.0
2021-07-15,Alpine,California,6003.0,89,0.0
2021-07-15,Amador,California,6005.0,3818,48.0
2021-07-15,Butte,California,6007.0,14793,202.0
2021-07-15,Calaveras,California,6009.0,2250,58.0
2021-07-15,Colusa,California,6011.0,2308,18.0
2021-07-15,Contra Costa,California,6013.0,73516,823.0
2021-07-15,Del Norte,California,6015.0,1521,8.0
2021-07-15,El Dorado,California,6017.0,11418,118.0
2021-07-15,Fresno,California,6019.0,112233,1728.0
2021-07-15,Glenn,California,6021.0,3040,27.0
2021-07-15,Humboldt,California,6023.0,4781,53.0
2021-07-15,Imperial,California,6025.0,31769,741.0
2021-07-15,Inyo,California,6027.0,1444,38.0
2021-07-15,Kern,California,6029.0,111571,1413.0
2021-07-15,Kings,California,6031.0,24364,248.0
2021-07-15,Lake,California,6033.0,3753,63.0
2021-07-15,Lassen,California,6035.0,5857,26.0
2021-07-15,Los Angeles,California,6037.0,1263254,24578.0
2021-07-15,Madera,California,6039.0,17765,246.0
2021-07-15,Marin,California,6041.0,14539,233.0
2021-07-15,Mariposa,California,6043.0,471,7.0
2021-07-15,Mendocino,California,6045.0,4490,50.0
2021-07-15,Merced,California,6047.0,32582,483.0
2021-07-15,Modoc,California,6049.0,573,7.0
2021-07-15,Mono,California,6051.0,1304,5.0
2021-07-15,Monterey,California,6053.0,45304,518.0
2021-07-15,Napa,California,6055.0,10150,81.0
2021-07-15,Nevada,California,6057.0,5261,75.0
2021-07-15,Orange,California,6059.0,275358,5137.0
2021-07-15,Placer,California,6061.0,25783,304.0
2021-07-15,Plumas,California,6063.0,742,6.0
2021-07-15,Riverside,California,6065.0,309583,4647.0
2021-07-15,Sacramento,California,6067.0,112182,1758.0
2021-07-15,San Benito,California,6069.0,6297,63.0
2021-07-15,San Bernardino,California,6071.0,305123,5193.0
2021-07-15,San Diego,California,6073.0,301088,3786.0
2021-07-15,San Francisco,California,6075.0,39269,559.0
2021-07-15,San Joaquin,California,6077.0,78468,1446.0
2021-07-15,San Luis Obispo,California,6079.0,22244,264.0
2021-07-15,San Mateo,California,6081.0,43744,583.0
2021-07-15,Santa Barbara,California,6083.0,36091,461.0
2021-07-15,Santa Clara,California,6085.0,120681,2099.0
2021-07-15,Santa Cruz,California,6087.0,17206,207.0
2021-07-15,Shasta,California,6089.0,14519,240.0
2021-07-15,Sierra,California,6091.0,76,0.0
2021-07-15,Siskiyou,California,6093.0,2472,40.0
2021-07-15,Solano,California,6095.0,34544,268.0
2021-07-15,Sonoma,California,6097.0,31851,323.0
2021-07-15,Stanislaus,California,6099.0,64283,1080.0
2021-07-15,Sutter,California,6101.0,9855,114.0
2021-07-15,Tehama,California,6103.0,5787,64.0
2021-07-15,Trinity,California,6105.0,400,3.0
2021-07-15,Tulare,California,6107.0,59454,853.0
2021-07-15,Tuolumne,California,6109.0,4319,72.0
2021-07-15,Ventura,California,6111.0,85330,1040.0
2021-07-15,Yolo,California,6113.0,14710,213.0
2021-07-15,Yuba,California,6115.0,6670,52.0
2021-07-16,Alameda,California,6001.0,93498,1270.0
2021-07-16,Alpine,California,6003.0,89,0.0
2021-07-16,Amador,California,6005.0,3819,48.0
2021-07-16,Butte,California,6007.0,14804,202.0
2021-07-16,Calaveras,California,6009.0,2253,58.0
2021-07-16,Colusa,California,6011.0,2322,18.0
2021-07-16,Contra Costa,California,6013.0,73679,824.0
2021-07-16,Del Norte,California,6015.0,1522,8.0
2021-07-16,El Dorado,California,6017.0,11442,118.0
2021-07-16,Fresno,California,6019.0,112322,1730.0
2021-07-16,Glenn,California,6021.0,3042,27.0
2021-07-16,Humboldt,California,6023.0,4791,53.0
2021-07-16,Imperial,California,6025.0,31787,741.0
2021-07-16,Inyo,California,6027.0,1444,38.0
2021-07-16,Kern,California,6029.0,111687,1414.0
2021-07-16,Kings,California,6031.0,24385,248.0
2021-07-16,Lake,California,6033.0,3774,64.0
2021-07-16,Lassen,California,6035.0,5858,26.0
2021-07-16,Los Angeles,California,6037.0,1265131,24582.0
2021-07-16,Madera,California,6039.0,17783,248.0
2021-07-16,Marin,California,6041.0,14567,234.0
2021-07-16,Mariposa,California,6043.0,472,7.0
2021-07-16,Mendocino,California,6045.0,4502,50.0
2021-07-16,Merced,California,6047.0,32621,483.0
2021-07-16,Modoc,California,6049.0,573,7.0
2021-07-16,Mono,California,6051.0,1304,5.0
2021-07-16,Monterey,California,6053.0,45324,518.0
2021-07-16,Napa,California,6055.0,10158,81.0
2021-07-16,Nevada,California,6057.0,5269,75.0
2021-07-16,Orange,California,6059.0,275358,5136.0
2021-07-16,Placer,California,6061.0,25827,304.0
2021-07-16,Plumas,California,6063.0,742,6.0
2021-07-16,Riverside,California,6065.0,309823,4647.0
2021-07-16,Sacramento,California,6067.0,112421,1759.0
2021-07-16,San Benito,California,6069.0,6301,63.0
2021-07-16,San Bernardino,California,6071.0,305351,5218.0
2021-07-16,San Diego,California,6073.0,301517,3786.0
2021-07-16,San Francisco,California,6075.0,39411,560.0
2021-07-16,San Joaquin,California,6077.0,78564,1446.0
2021-07-16,San Luis Obispo,California,6079.0,22262,264.0
2021-07-16,San Mateo,California,6081.0,43819,584.0
2021-07-16,Santa Barbara,California,6083.0,36141,461.0
2021-07-16,Santa Clara,California,6085.0,120817,2098.0
2021-07-16,Santa Cruz,California,6087.0,17217,207.0
2021-07-16,Shasta,California,6089.0,14533,242.0
2021-07-16,Sierra,California,6091.0,76,0.0
